blue_id,timestamp,latitude,longitude,blue_type,speed,heading
B014,2025-04-23 03:38:44.412128,34.1649210120029,-118.02561325077971,infantry,15.933111366580686,18.50197085309018
B015,2025-04-23 03:38:44.412128,34.14621870721665,-118.1857124782131,vehicle,18.33942450505947,244.71712627715513
B001,2025-04-23 04:28:44.412128,34.080690709609776,-118.2,recon,18.696436132445864,302.665262489556
B002,2025-04-23 04:28:44.412128,34.0,-118.0,infantry,22.46224011866324,125.24962519169249
B003,2025-04-23 04:28:44.412128,34.107821771799436,-118.2,recon,4.481714815085652,294.0262439145101
B004,2025-04-23 04:28:44.412128,34.083556181458924,-118.11637334775185,infantry,9.524494597432952,19.522945923194168
B005,2025-04-23 04:28:44.412128,34.090674066494394,-118.17692681671132,command,10.16488679542028,199.7061286547513
B006,2025-04-23 04:28:44.412128,34.03074334157884,-118.04291215246289,vehicle,4.613319536254041,148.00693912159863
B007,2025-04-23 04:28:44.412128,34.15914026259909,-118.0266714551305,command,4.333611306643954,88.07299079838484
B008,2025-04-23 04:28:44.412128,34.065526926687696,-118.16932389582585,infantry,8.35308475278072,10.77703319148274
B009,2025-04-23 04:28:44.412128,34.18889846976151,-118.0,vehicle,23.818471948007506,56.899921206175314
B010,2025-04-23 04:28:44.412128,34.04227368236244,-118.2,infantry,13.72254957654749,205.63032754128093
B011,2025-04-23 04:28:44.412128,34.128008745832076,-118.06842608476622,infantry,21.779485078097206,0.12022236762350147
B012,2025-04-23 04:28:44.412128,34.07835326074329,-118.06567073438222,vehicle,12.895438731444509,212.1076701417807
B013,2025-04-23 04:28:44.412128,34.108819182387,-118.05131745785772,recon,6.7723710045616805,348.1038735944121
B014,2025-04-23 04:28:44.412128,34.187608057794776,-118.01643797662732,infantry,15.933111366580686,18.50197085309018
B015,2025-04-23 04:28:44.412128,34.13445813530988,-118.2,vehicle,18.33942450505947,244.71712627715513
B001,2025-04-23 05:18:44.412128,34.095842403264356,-118.2,recon,18.696436132445864,302.665262489556
B002,2025-04-23 05:18:44.412128,34.0,-118.0,infantry,22.46224011866324,125.24962519169249
B003,2025-04-23 05:18:44.412128,34.11056164085246,-118.2,recon,4.481714815085652,294.0262439145101
B004,2025-04-23 05:18:44.412128,34.097035025003166,-118.11060292721108,infantry,9.524494597432952,19.522945923194168
B005,2025-04-23 05:18:44.412128,34.076305335361575,-118.18314124023057,command,10.16488679542028,199.7061286547513
B006,2025-04-23 05:18:44.412128,34.02486854743727,-118.03848374179269,vehicle,4.613319536254041,148.00693912159863
B007,2025-04-23 05:18:44.412128,34.15935906647139,-118.01881237143236,command,4.333611306643954,88.07299079838484
B008,2025-04-23 05:18:44.412128,34.07784788075278,-118.16649285210737,infantry,8.35308475278072,10.77703319148274
B009,2025-04-23 05:18:44.412128,34.2,-118.0,vehicle,23.818471948007506,56.899921206175314
B010,2025-04-23 05:18:44.412128,34.023696653323164,-118.2,infantry,13.72254957654749,205.63032754128093
B011,2025-04-23 05:18:44.412128,34.160710603389376,-118.06834319182728,infantry,21.779485078097206,0.12022236762350147
B012,2025-04-23 05:18:44.412128,34.06195222263112,-118.078095892465,vehicle,12.895438731444509,212.1076701417807
B013,2025-04-23 05:18:44.412128,34.11876951313147,-118.05384913267146,recon,6.7723710045616805,348.1038735944121
B014,2025-04-23 05:18:44.412128,34.2,-118.00726023530754,infantry,15.933111366580686,18.50197085309018
B015,2025-04-23 05:18:44.412128,34.12269756340311,-118.2,vehicle,18.33942450505947,244.71712627715513
B001,2025-04-23 06:08:44.412128,34.11099409691894,-118.2,recon,18.696436132445864,302.665262489556
B002,2025-04-23 06:08:44.412128,34.0,-118.0,infantry,3.5774642940604675,141.59688609238185
B003,2025-04-23 06:08:44.412128,34.11330150990548,-118.2,recon,4.481714815085652,294.0262439145101
B004,2025-04-23 06:08:44.412128,34.11051386854741,-118.10483158784085,infantry,9.524494597432952,19.522945923194168
B005,2025-04-23 06:08:44.412128,34.061936604228755,-118.18935460933498,command,10.16488679542028,199.7061286547513
B006,2025-04-23 06:08:44.412128,34.0189937532957,-118.03405563770322,vehicle,4.613319536254041,148.00693912159863
B007,2025-04-23 06:08:44.412128,34.15957787034369,-118.01095326736882,command,4.333611306643954,88.07299079838484
B008,2025-04-23 06:08:44.412128,34.09016883481786,-118.16366139661497,infantry,8.35308475278072,10.77703319148274
B009,2025-04-23 06:08:44.412128,34.2,-118.0,vehicle,3.585770139620844,27.0515181525927
B010,2025-04-23 06:08:44.412128,34.005119624283886,-118.2,infantry,13.72254957654749,205.63032754128093
B011,2025-04-23 06:08:44.412128,34.193412460946675,-118.06826026679634,infantry,21.779485078097206,0.12022236762350147
B012,2025-04-23 06:08:44.412128,34.04555118451895,-118.09051864539602,vehicle,12.895438731444509,212.1076701417807
B013,2025-04-23 06:08:44.412128,34.128719843875935,-118.05638110533333,recon,6.7723710045616805,348.1038735944121
B014,2025-04-23 06:08:44.412128,34.2,-118.0,infantry,15.933111366580686,18.50197085309018
B015,2025-04-23 06:08:44.412128,34.11093699149634,-118.2,vehicle,18.33942450505947,244.71712627715513
B001,2025-04-23 06:58:44.412128,34.12614579057352,-118.2,recon,18.696436132445864,302.665262489556
B002,2025-04-23 06:58:44.412128,34.0,-118.0,infantry,3.5774642940604675,141.59688609238185
B003,2025-04-23 06:58:44.412128,34.116041378958506,-118.2,recon,4.481714815085652,294.0262439145101
B004,2025-04-23 06:58:44.412128,34.12399271209165,-118.09905932902902,infantry,9.524494597432952,19.522945923194168
B005,2025-04-23 06:58:44.412128,34.047567873095936,-118.19556692477295,command,10.16488679542028,199.7061286547513
B006,2025-04-23 06:58:44.412128,34.013118959154134,-118.02962784010549,vehicle,4.613319536254041,148.00693912159863
B007,2025-04-23 06:58:44.412128,34.15979667421599,-118.00309414293964,command,4.333611306643954,88.07299079838484
B008,2025-04-23 06:58:44.412128,34.10248978888294,-118.1608295290979,infantry,8.35308475278072,10.77703319148274
B009,2025-04-23 06:58:44.412128,34.2,-118.0,vehicle,3.585770139620844,27.0515181525927
B010,2025-04-23 06:58:44.412128,34.0,-118.2,infantry,13.823166443169553,196.14192331959725
B011,2025-04-23 06:58:44.412128,34.2,-118.06817730962152,infantry,21.779485078097206,0.12022236762350147
B012,2025-04-23 06:58:44.412128,34.02915014640678,-118.10293899512375,vehicle,12.895438731444509,212.1076701417807
B013,2025-04-23 06:58:44.412128,34.1386701746204,-118.0589133759898,recon,6.7723710045616805,348.1038735944121
B014,2025-04-23 06:58:44.412128,34.2,-118.0,infantry,15.933111366580686,18.50197085309018
B015,2025-04-23 06:58:44.412128,34.09917641958957,-118.2,vehicle,18.33942450505947,244.71712627715513
B001,2025-04-23 07:48:44.412128,34.1412974842281,-118.2,recon,18.696436132445864,302.665262489556
B002,2025-04-23 07:48:44.412128,34.0,-118.0,infantry,3.5774642940604675,141.59688609238185
B003,2025-04-23 07:48:44.412128,34.11878124801153,-118.2,recon,4.481714815085652,294.0262439145101
B004,2025-04-23 07:48:44.412128,34.13747155563589,-118.09328615016302,infantry,9.524494597432952,19.522945923194168
B005,2025-04-23 07:48:44.412128,34.03319914196312,-118.2,command,10.16488679542028,199.7061286547513
B006,2025-04-23 07:48:44.412128,34.007244165012565,-118.02520034891053,vehicle,4.613319536254041,148.00693912159863
B007,2025-04-23 07:48:44.412128,34.16001547808829,-118.0,command,4.333611306643954,88.07299079838484
B008,2025-04-23 07:48:44.412128,34.11481074294802,-118.15799724930521,infantry,8.35308475278072,10.77703319148274
B009,2025-04-23 07:48:44.412128,34.2,-118.0,vehicle,12.02841272326816,16.87160249595742
B010,2025-04-23 07:48:44.412128,34.0,-118.2,infantry,13.823166443169553,196.14192331959725
B011,2025-04-23 07:48:44.412128,34.2,-118.06809434596526,infantry,21.779485078097206,0.12022236762350147
B012,2025-04-23 07:48:44.412128,34.01274910829461,-118.11535694359516,vehicle,12.895438731444509,212.1076701417807
B013,2025-04-23 07:48:44.412128,34.14862050536487,-118.06144594478742,recon,6.7723710045616805,348.1038735944121
B014,2025-04-23 07:48:44.412128,34.2,-118.0,infantry,15.933111366580686,18.50197085309018
B015,2025-04-23 07:48:44.412128,34.09640104998015,-118.2,vehicle,17.596330815943684,263.9702748790984
B001,2025-04-23 08:38:44.412128,34.15644917788268,-118.2,recon,18.696436132445864,302.665262489556
B002,2025-04-23 08:38:44.412128,34.0,-118.0,infantry,3.5774642940604675,141.59688609238185
B003,2025-04-23 08:38:44.412128,34.12152111706455,-118.2,recon,4.481714815085652,294.0262439145101
B004,2025-04-23 08:38:44.412128,34.15095039918013,-118.08751205062993,infantry,9.524494597432952,19.522945923194168
B005,2025-04-23 08:38:44.412128,34.0188304108303,-118.2,command,10.16488679542028,199.7061286547513
B006,2025-04-23 08:38:44.412128,34.001369370871,-118.02077316402939,vehicle,4.613319536254041,148.00693912159863
B007,2025-04-23 08:38:44.412128,34.16023428196059,-118.0,command,4.333611306643954,88.07299079838484
B008,2025-04-23 08:38:44.412128,34.127131697013105,-118.15516455698585,infantry,8.35308475278072,10.77703319148274
B009,2025-04-23 08:38:44.412128,34.2,-118.0,vehicle,12.02841272326816,16.87160249595742
B010,2025-04-23 08:38:44.412128,34.0,-118.2,infantry,13.823166443169553,196.14192331959725
B011,2025-04-23 08:38:44.412128,34.2,-118.06801138230901,infantry,21.779485078097206,0.12022236762350147
B012,2025-04-23 08:38:44.412128,34.0,-118.12777249275568,vehicle,12.895438731444509,212.1076701417807
B013,2025-04-23 08:38:44.412128,34.158570836109334,-118.06397881187279,recon,6.7723710045616805,348.1038735944121
B014,2025-04-23 08:38:44.412128,34.2,-118.0,infantry,15.933111366580686,18.50197085309018
B015,2025-04-23 08:38:44.412128,34.093625680370735,-118.2,vehicle,17.596330815943684,263.9702748790984
B001,2025-04-23 09:28:44.412128,34.17020052655396,-118.2,recon,11.783920603289829,321.00441883665997
B002,2025-04-23 09:28:44.412128,34.0,-118.0,infantry,3.5774642940604675,141.59688609238185
B003,2025-04-23 09:28:44.412128,34.12426098611758,-118.2,recon,4.481714815085652,294.0262439145101
B004,2025-04-23 09:28:44.412128,34.164429242724374,-118.08173702981637,infantry,9.524494597432952,19.522945923194168
B005,2025-04-23 09:28:44.412128,34.00446167969748,-118.2,command,10.16488679542028,199.7061286547513
B006,2025-04-23 09:28:44.412128,34.0,-118.01634628537317,vehicle,4.613319536254041,148.00693912159863
B007,2025-04-23 09:28:44.412128,34.16045308583289,-118.0,command,4.333611306643954,88.07299079838484
B008,2025-04-23 09:28:44.412128,34.15874736623531,-118.16166161840773,infantry,21.358526908841583,350.345667428344
B009,2025-04-23 09:28:44.412128,34.2,-118.0,vehicle,12.02841272326816,16.87160249595742
B010,2025-04-23 09:28:44.412128,34.0,-118.2,infantry,13.823166443169553,196.14192331959725
B011,2025-04-23 09:28:44.412128,34.2,-118.06792841865276,infantry,21.779485078097206,0.12022236762350147
B012,2025-04-23 09:28:44.412128,34.0,-118.14018617818972,vehicle,12.895438731444509,212.1076701417807
B013,2025-04-23 09:28:44.412128,34.1685211668538,-118.0665119773926,recon,6.7723710045616805,348.1038735944121
B014,2025-04-23 09:28:44.412128,34.2,-118.0,infantry,15.933111366580686,18.50197085309018
B015,2025-04-23 09:28:44.412128,34.09085031076132,-118.2,vehicle,17.596330815943684,263.9702748790984
B001,2025-04-23 10:18:44.412128,34.18395187522525,-118.2,recon,11.783920603289829,321.00441883665997
B002,2025-04-23 10:18:44.412128,34.0,-118.0,infantry,3.5774642940604675,141.59688609238185
B003,2025-04-23 10:18:44.412128,34.1270008551706,-118.2,recon,4.481714815085652,294.0262439145101
B004,2025-04-23 10:18:44.412128,34.177908086268616,-118.07596108710861,infantry,9.524494597432952,19.522945923194168
B005,2025-04-23 10:18:44.412128,34.0,-118.2,command,10.16488679542028,199.7061286547513
B006,2025-04-23 10:18:44.412128,34.0,-118.01191947808293,vehicle,4.613319536254041,148.00693912159863
B007,2025-04-23 10:18:44.412128,34.150759327905526,-118.0,command,11.157060038635088,125.35570963824357
B008,2025-04-23 10:18:44.412128,34.190363035457516,-118.16816111147475,infantry,21.358526908841583,350.345667428344
B009,2025-04-23 10:18:44.412128,34.2,-118.0,vehicle,17.390283777448307,17.44215370816702
B010,2025-04-23 10:18:44.412128,34.0,-118.2,infantry,13.823166443169553,196.14192331959725
B011,2025-04-23 10:18:44.412128,34.2,-118.0678454549965,infantry,21.779485078097206,0.12022236762350147
B012,2025-04-23 10:18:44.412128,34.0,-118.15259986362376,vehicle,12.895438731444509,212.1076701417807
B013,2025-04-23 10:18:44.412128,34.17847149759827,-118.0690454414936,recon,6.7723710045616805,348.1038735944121
B014,2025-04-23 10:18:44.412128,34.2,-118.0,infantry,15.933111366580686,18.50197085309018
B015,2025-04-23 10:18:44.412128,34.0880749411519,-118.2,vehicle,17.596330815943684,263.9702748790984
B001,2025-04-23 11:08:44.412128,34.19770322389653,-118.2,recon,11.783920603289829,321.00441883665997
B002,2025-04-23 11:08:44.412128,34.0,-118.0,infantry,2.4934813946867216,103.85040867150363
B003,2025-04-23 11:08:44.412128,34.12974072422362,-118.2,recon,4.481714815085652,294.0262439145101
B004,2025-04-23 11:08:44.412128,34.19713691455662,-118.07326091884573,infantry,12.89252643551247,6.626433241918495
B005,2025-04-23 11:08:44.412128,34.0,-118.2,command,10.16488679542028,199.7061286547513
B006,2025-04-23 11:08:44.412128,34.0,-118.00749267079269,vehicle,4.613319536254041,148.00693912159863
B007,2025-04-23 11:08:44.412128,34.14106556997816,-118.0,command,11.157060038635088,125.35570963824357
B008,2025-04-23 11:08:44.412128,34.19732386235092,-118.16642783016805,infantry,4.733226181984983,11.638495959358238
B009,2025-04-23 11:08:44.412128,34.2,-118.0,vehicle,17.390283777448307,17.44215370816702
B010,2025-04-23 11:08:44.412128,34.0,-118.19695421529782,infantry,25.07196791456747,176.15401096549962
B011,2025-04-23 11:08:44.412128,34.2,-118.06776249134025,infantry,21.779485078097206,0.12022236762350147
B012,2025-04-23 11:08:44.412128,34.0,-118.1650135490578,vehicle,12.895438731444509,212.1076701417807
B013,2025-04-23 11:08:44.412128,34.18842182834273,-118.07157920432262,recon,6.7723710045616805,348.1038735944121
B014,2025-04-23 11:08:44.412128,34.2,-118.0,infantry,15.933111366580686,18.50197085309018
B015,2025-04-23 11:08:44.412128,34.085299571542485,-118.2,vehicle,17.596330815943684,263.9702748790984
B001,2025-04-23 11:58:44.412128,34.2,-118.2,recon,11.783920603289829,321.00441883665997
B002,2025-04-23 11:58:44.412128,34.0,-118.0,infantry,2.4934813946867216,103.85040867150363
B003,2025-04-23 11:58:44.412128,34.13248059327665,-118.2,recon,4.481714815085652,294.0262439145101
B004,2025-04-23 11:58:44.412128,34.2,-118.04273750088879,infantry,21.599586283383083,51.11786361950321
B005,2025-04-23 11:58:44.412128,34.0,-118.2,command,10.16488679542028,199.7061286547513
B006,2025-04-23 11:58:44.412128,34.0,-118.00306586350244,vehicle,4.613319536254041,148.00693912159863
B007,2025-04-23 11:58:44.412128,34.131371812050794,-118.0,command,11.157060038635088,125.35570963824357
B008,2025-04-23 11:58:44.412128,34.2,-118.16469440578174,infantry,4.733226181984983,11.638495959358238
B009,2025-04-23 11:58:44.412128,34.2,-118.0,vehicle,17.390283777448307,17.44215370816702
B010,2025-04-23 11:58:44.412128,34.0,-118.19390843059564,infantry,25.07196791456747,176.15401096549962
B011,2025-04-23 11:58:44.412128,34.2,-118.06767952768399,infantry,21.779485078097206,0.12022236762350147
B012,2025-04-23 11:58:44.412128,34.0,-118.17742723449184,vehicle,12.895438731444509,212.1076701417807
B013,2025-04-23 11:58:44.412128,34.2,-118.0883767563905,recon,12.811116661256806,313.752119814902
B014,2025-04-23 11:58:44.412128,34.2,-118.0,infantry,15.933111366580686,18.50197085309018
B015,2025-04-23 11:58:44.412128,34.08252420193307,-118.2,vehicle,17.596330815943684,263.9702748790984
B001,2025-04-23 12:48:44.412128,34.2,-118.2,recon,11.783920603289829,321.00441883665997
B002,2025-04-23 12:48:44.412128,34.0,-118.0,infantry,2.4934813946867216,103.85040867150363
B003,2025-04-23 12:48:44.412128,34.14107222967233,-118.2,recon,6.897434148746733,326.05645730876813
B004,2025-04-23 12:48:44.412128,34.2,-118.01221304640205,infantry,21.599586283383083,51.11786361950321
B005,2025-04-23 12:48:44.412128,34.0,-118.2,command,10.16488679542028,199.7061286547513
B006,2025-04-23 12:48:44.412128,34.0,-118.0,vehicle,4.613319536254041,148.00693912159863
B007,2025-04-23 12:48:44.412128,34.12167805412343,-118.0,command,11.157060038635088,125.35570963824357
B008,2025-04-23 12:48:44.412128,34.2,-118.13248656113552,infantry,23.861409047295467,48.03139757202101
B009,2025-04-23 12:48:44.412128,34.2,-118.0,vehicle,17.390283777448307,17.44215370816702
B010,2025-04-23 12:48:44.412128,34.0,-118.19086264589346,infantry,25.07196791456747,176.15401096549962
B011,2025-04-23 12:48:44.412128,34.2,-118.06759656402774,infantry,21.779485078097206,0.12022236762350147
B012,2025-04-23 12:48:44.412128,34.0,-118.18984091992589,vehicle,12.895438731444509,212.1076701417807
B013,2025-04-23 12:48:44.412128,34.2,-118.105176614949,recon,12.811116661256806,313.752119814902
B014,2025-04-23 12:48:44.412128,34.2,-118.0,infantry,15.933111366580686,18.50197085309018
B015,2025-04-23 12:48:44.412128,34.09440730205348,-118.2,vehicle,16.680100900876514,298.32460235704866
B001,2025-04-23 13:38:44.412128,34.2,-118.2,recon,11.783920603289829,321.00441883665997
B002,2025-04-23 13:38:44.412128,34.0,-118.0,infantry,2.4934813946867216,103.85040867150363
B003,2025-04-23 13:38:44.412128,34.14966386606802,-118.2,recon,6.897434148746733,326.05645730876813
B004,2025-04-23 13:38:44.412128,34.2,-118.0,infantry,21.599586283383083,51.11786361950321
B005,2025-04-23 13:38:44.412128,34.0,-118.2,command,10.16488679542028,199.7061286547513
B006,2025-04-23 13:38:44.412128,34.0,-118.0,vehicle,4.613319536254041,148.00693912159863
B007,2025-04-23 13:38:44.412128,34.11198429619606,-118.0,command,11.157060038635088,125.35570963824357
B008,2025-04-23 13:38:44.412128,34.2,-118.1002787164893,infantry,23.861409047295467,48.03139757202101
B009,2025-04-23 13:38:44.412128,34.2,-118.0,vehicle,17.390283777448307,17.44215370816702
B010,2025-04-23 13:38:44.412128,34.0,-118.18781686119128,infantry,25.07196791456747,176.15401096549962
B011,2025-04-23 13:38:44.412128,34.2,-118.06751360037148,infantry,21.779485078097206,0.12022236762350147
B012,2025-04-23 13:38:44.412128,34.0,-118.2,vehicle,12.895438731444509,212.1076701417807
B013,2025-04-23 13:38:44.412128,34.2,-118.1219764735075,recon,12.811116661256806,313.752119814902
B014,2025-04-23 13:38:44.412128,34.2,-118.0,infantry,15.933111366580686,18.50197085309018
B015,2025-04-23 13:38:44.412128,34.1062904021739,-118.2,vehicle,16.680100900876514,298.32460235704866
B001,2025-04-23 14:28:44.412128,34.2,-118.2,recon,11.783920603289829,321.00441883665997
B002,2025-04-23 14:28:44.412128,34.0,-118.0,infantry,2.4934813946867216,103.85040867150363
B003,2025-04-23 14:28:44.412128,34.153030197853376,-118.2,recon,4.454015211438608,300.22260354900453
B004,2025-04-23 14:28:44.412128,34.2,-118.0,infantry,21.599586283383083,51.11786361950321
B005,2025-04-23 14:28:44.412128,34.0,-118.2,command,10.16488679542028,199.7061286547513
B006,2025-04-23 14:28:44.412128,34.0,-118.0,vehicle,4.613319536254041,148.00693912159863
B007,2025-04-23 14:28:44.412128,34.1022905382687,-118.0,command,11.157060038635088,125.35570963824357
B008,2025-04-23 14:28:44.412128,34.2,-118.06807087184308,infantry,23.861409047295467,48.03139757202101
B009,2025-04-23 14:28:44.412128,34.2,-118.0,vehicle,17.390283777448307,17.44215370816702
B010,2025-04-23 14:28:44.412128,34.0,-118.1847710764891,infantry,25.07196791456747,176.15401096549962
B011,2025-04-23 14:28:44.412128,34.2,-118.06743063671523,infantry,21.779485078097206,0.12022236762350147
B012,2025-04-23 14:28:44.412128,34.0,-118.2,vehicle,12.895438731444509,212.1076701417807
B013,2025-04-23 14:28:44.412128,34.2,-118.138776332066,recon,12.811116661256806,313.752119814902
B014,2025-04-23 14:28:44.412128,34.2,-118.0,infantry,13.802974341958677,41.2617055373624
B015,2025-04-23 14:28:44.412128,34.11817350229431,-118.2,vehicle,16.680100900876514,298.32460235704866
B001,2025-04-23 15:18:44.412128,34.2,-118.2,recon,11.783920603289829,321.00441883665997
B002,2025-04-23 15:18:44.412128,34.0,-118.0,infantry,2.4934813946867216,103.85040867150363
B003,2025-04-23 15:18:44.412128,34.156396529638734,-118.2,recon,4.454015211438608,300.22260354900453
B004,2025-04-23 15:18:44.412128,34.2,-118.0,infantry,21.599586283383083,51.11786361950321
B005,2025-04-23 15:18:44.412128,34.0,-118.2,command,10.16488679542028,199.7061286547513
B006,2025-04-23 15:18:44.412128,34.0,-118.0,vehicle,4.613319536254041,148.00693912159863
B007,2025-04-23 15:18:44.412128,34.09259678034133,-118.0,command,11.157060038635088,125.35570963824357
B008,2025-04-23 15:18:44.412128,34.2,-118.03586302719685,infantry,23.861409047295467,48.03139757202101
B009,2025-04-23 15:18:44.412128,34.2,-118.0,vehicle,17.390283777448307,17.44215370816702
B010,2025-04-23 15:18:44.412128,34.0,-118.18172529178692,infantry,25.07196791456747,176.15401096549962
B011,2025-04-23 15:18:44.412128,34.2,-118.06734767305898,infantry,21.779485078097206,0.12022236762350147
B012,2025-04-23 15:18:44.412128,34.0,-118.2,vehicle,12.895438731444509,212.1076701417807
B013,2025-04-23 15:18:44.412128,34.2,-118.1555761906245,recon,12.811116661256806,313.752119814902
B014,2025-04-23 15:18:44.412128,34.2,-118.0,infantry,13.802974341958677,41.2617055373624
B015,2025-04-23 15:18:44.412128,34.1273683738634,-118.2,vehicle,29.06101580247955,282.16464463721695
B001,2025-04-23 16:08:44.412128,34.2,-118.2,recon,11.783920603289829,321.00441883665997
B002,2025-04-23 16:08:44.412128,34.0,-118.0,infantry,2.4934813946867216,103.85040867150363
B003,2025-04-23 16:08:44.412128,34.15976286142409,-118.2,recon,4.454015211438608,300.22260354900453
B004,2025-04-23 16:08:44.412128,34.2,-118.0,infantry,21.599586283383083,51.11786361950321
B005,2025-04-23 16:08:44.412128,34.0,-118.19940874661073,command,5.250354686804578,176.43519066452996
B006,2025-04-23 16:08:44.412128,34.0,-118.0,vehicle,4.613319536254041,148.00693912159863
B007,2025-04-23 16:08:44.412128,34.082903022413966,-118.0,command,11.157060038635088,125.35570963824357
B008,2025-04-23 16:08:44.412128,34.2,-118.00365518255063,infantry,23.861409047295467,48.03139757202101
B009,2025-04-23 16:08:44.412128,34.2,-118.0,vehicle,17.390283777448307,17.44215370816702
B010,2025-04-23 16:08:44.412128,34.0,-118.17867950708474,infantry,25.07196791456747,176.15401096549962
B011,2025-04-23 16:08:44.412128,34.2,-118.06726470940272,infantry,21.779485078097206,0.12022236762350147
B012,2025-04-23 16:08:44.412128,34.0,-118.2,vehicle,12.895438731444509,212.1076701417807
B013,2025-04-23 16:08:44.412128,34.2,-118.172376049183,recon,12.811116661256806,313.752119814902
B014,2025-04-23 16:08:44.412128,34.2,-118.0,infantry,13.802974341958677,41.2617055373624
B015,2025-04-23 16:08:44.412128,34.136563245432484,-118.2,vehicle,29.06101580247955,282.16464463721695
B001,2025-04-23 16:58:44.412128,34.2,-118.2,recon,11.783920603289829,321.00441883665997
B002,2025-04-23 16:58:44.412128,34.0,-118.0,infantry,2.4934813946867216,103.85040867150363
B003,2025-04-23 16:58:44.412128,34.16959976205661,-118.2,recon,8.075430995423527,324.2204539157715
B004,2025-04-23 16:58:44.412128,34.2,-118.0,infantry,21.599586283383083,51.11786361950321
B005,2025-04-23 16:58:44.412128,34.0,-118.19881749322145,command,5.250354686804578,176.43519066452996
B006,2025-04-23 16:58:44.412128,34.0,-118.0,vehicle,4.613319536254041,148.00693912159863
B007,2025-04-23 16:58:44.412128,34.0732092644866,-118.0,command,11.157060038635088,125.35570963824357
B008,2025-04-23 16:58:44.412128,34.2,-118.0,infantry,23.861409047295467,48.03139757202101
B009,2025-04-23 16:58:44.412128,34.2,-118.0,vehicle,17.390283777448307,17.44215370816702
B010,2025-04-23 16:58:44.412128,34.0,-118.17563372238256,infantry,25.07196791456747,176.15401096549962
B011,2025-04-23 16:58:44.412128,34.2,-118.06718174574647,infantry,21.779485078097206,0.12022236762350147
B012,2025-04-23 16:58:44.412128,34.0,-118.2,vehicle,12.895438731444509,212.1076701417807
B013,2025-04-23 16:58:44.412128,34.2,-118.1891759077415,recon,12.811116661256806,313.752119814902
B014,2025-04-23 16:58:44.412128,34.2,-118.0,infantry,13.802974341958677,41.2617055373624
